Cumulative_shifted,Episode_order,Season,Episode,Correct_start,Correct_stop,Speaker
602.0,101,1,01,18.417812500000082,19.514687500000036,3
602.0,101,1,01,19.987187500000005,20.949062500000082,3
602.0,101,1,01,20.949062500000082,22.518437500000005,7
602.0,101,1,01,22.5859375,25.522187500000086,7
602.0,101,1,01,30.534062500000005,40.945937500000014,7
602.0,101,1,01,42.17781250000007,46.32906250000008,7
602.0,101,1,01,47.34156250000001,48.99531250000007,7
602.0,101,1,01,48.99531250000007,57.65218750000008,25
602.0,101,1,01,58.242812500000014,64.11531250000007,7
602.0,101,1,01,66.1740625000001,72.87343750000002,7
602.0,101,1,01,74.52718750000008,75.86031250000008,7
602.0,101,1,01,75.86031250000008,82.52593750000005,17
602.0,101,1,01,83.01531250000005,93.69718750000004,17
602.0,101,1,01,93.69718750000004,94.52406250000001,8
602.0,101,1,01,95.0809375,95.75593750000007,8
602.0,101,1,01,95.75593750000007,97.51093750000007,22
602.0,101,1,01,97.51093750000007,102.50593750000007,8
602.0,101,1,01,102.99531250000007,104.53093750000005,26
602.0,101,1,01,104.5646875000001,107.95656250000002,26
602.0,101,1,01,114.04843750000009,115.87093750000008,7
602.0,101,1,01,119.22906250000005,120.07281250000005,3
602.0,101,1,01,122.18218750000005,124.13968750000004,3
602.0,101,1,01,128.98281250000002,130.5184375,3
602.0,101,1,01,134.99031250000007,137.2009375,3
602.0,101,1,01,144.98031250000008,146.44843750000007,3
602.0,101,1,01,146.49906250000004,147.49468750000005,6
602.0,101,1,01,147.5284375000001,150.51531250000005,6
602.0,101,1,01,158.2271875,159.02031250000005,6
602.0,101,1,01,164.65656250000006,166.49593750000008,24
602.0,101,1,01,166.49593750000008,168.8246875000001,3
602.0,101,1,01,169.3140625000001,170.54593750000004,3
602.0,101,1,01,170.56281250000006,171.38968750000004,3
602.0,101,1,01,171.7778125000001,172.43593750000002,3
602.0,101,1,01,176.9246875,177.71781250000004,3
602.0,101,1,01,179.75968750000004,180.82281250000005,3
602.0,101,1,01,180.9915625000001,187.5221875000001,3
602.0,101,1,01,188.48406250000005,189.2096875000001,3
602.0,101,1,01,193.98531250000008,201.51156250000008,3
602.0,101,1,01,205.4771875,208.51468750000004,3
602.0,101,1,01,223.8878125000001,226.01406250000002,15
602.0,101,1,01,233.47281250000003,235.6159375000001,3
602.0,101,1,01,235.6159375000001,236.13906250000002,10
602.0,101,1,01,236.13906250000002,241.37031250000007,3
602.0,101,1,01,242.63593750000007,243.4965625000001,3
602.0,101,1,01,247.98531250000008,249.43656250000004,7
602.0,101,1,01,252.33906250000007,265.3159375,7
602.0,101,1,01,265.3159375,266.6996875000001,18
602.0,101,1,01,268.6234375,271.5596875000001,18
602.0,101,1,01,272.2009375000001,275.17093750000004,18
602.0,101,1,01,275.8965625000001,282.3765625000001,18
602.0,101,1,01,283.69281250000006,286.00468750000005,18
602.0,101,1,01,286.00468750000005,286.57843750000006,5
602.0,101,1,01,286.57843750000006,287.00031250000006,22
602.0,101,1,01,287.00031250000006,289.46406250000007,5
602.0,101,1,01,297.04093750000004,297.68218750000005,22
602.0,101,1,01,297.7159375000001,302.66031250000003,22
903.0,102,1,02,3.1790624999999864,5.457187500000032,22
903.0,102,1,02,5.457187500000032,7.313437499999964,5
903.0,102,1,02,7.313437499999964,9.321562500000027,22
903.0,102,1,02,9.321562500000027,11.684062499999982,5
903.0,102,1,02,14.68781249999995,15.801562500000045,5
903.0,102,1,02,16.18968749999999,17.50593749999996,5
903.0,102,1,02,17.50593749999996,19.935937500000023,22
903.0,102,1,02,20.03718749999996,21.9609375,22
903.0,102,1,02,21.9609375,23.985937499999977,5
903.0,102,1,02,25.707187500000032,28.930312500000014,5
903.0,102,1,02,28.930312500000014,30.16218749999996,22
903.0,102,1,02,30.904687500000023,31.84968749999996,22
903.0,102,1,02,31.84968749999996,32.32218750000004,5
903.0,102,1,02,32.625937499999964,35.157187499999964,5
903.0,102,1,02,35.157187499999964,41.94093750000002,3
903.0,102,1,02,42.700312499999995,43.99968750000005,0
903.0,102,1,02,43.99968750000005,44.50593749999996,20
903.0,102,1,02,59.727187500000014,61.127812500000005,20
903.0,102,1,02,63.945937500000014,71.18531250000001,26
903.0,102,1,02,68.02968750000002,68.46843750000005,24
903.0,102,1,02,71.18531250000001,73.26093749999995,24
903.0,102,1,02,73.4971875,74.61093749999998,25
903.0,102,1,02,75.1846875,79.50468750000005,25
903.0,102,1,02,79.94343749999996,80.41593750000004,16
903.0,102,1,02,80.93906249999998,84.01031250000005,16
903.0,102,1,02,84.16218749999996,88.21218750000003,16
903.0,102,1,02,94.43906249999998,103.53468750000002,16
903.0,102,1,02,104.04093750000004,105.45843749999995,16
903.0,102,1,02,106.13343750000001,117.94593750000001,16
903.0,102,1,02,117.94593750000001,119.49843750000002,11
903.0,102,1,02,119.49843750000002,123.93656250000004,15
903.0,102,1,02,123.93656250000004,125.67468750000035,11
903.0,102,1,02,126.61968750000005,128.40843750000022,11
903.0,102,1,02,130.3659375000002,133.85906250000016,11
903.0,102,1,02,135.1921875000005,135.90093750000005,11
903.0,102,1,02,136.52531250000038,146.12718750000022,11
903.0,102,1,02,147.12281250000024,148.5065625000002,11
903.0,102,1,02,148.9453125,149.50218750000022,15
903.0,102,1,02,149.60343750000038,150.0084374999999,15
903.0,102,1,02,150.2784375000001,151.5440625000001,15
903.0,102,1,02,151.9490625000003,156.4546875000001,6
903.0,102,1,02,160.9771874999999,163.91343750000033,8
903.0,102,1,02,163.91343750000033,165.93843750000042,22
903.0,102,1,02,165.93843750000042,166.59656250000035,13
903.0,102,1,02,166.7315625000001,168.11531250000007,13
903.0,102,1,02,168.6721875000003,173.22843750000038,13
903.0,102,1,02,173.22843750000038,182.94843750000018,15
903.0,102,1,02,181.7503125000003,182.4928124999999,26
903.0,102,1,02,182.94843750000018,192.4490625000003,26
903.0,102,1,02,192.4490625000003,195.3515625,6
903.0,102,1,02,195.58781250000038,198.99656249999998,6
903.0,102,1,02,199.03031250000004,201.86531250000007,26
903.0,102,1,02,201.86531250000007,202.38843750000024,8
903.0,102,1,02,205.6959374999999,207.94031250000035,13
903.0,102,1,02,210.55593750000048,212.4459374999999,8
903.0,102,1,02,212.78343750000022,214.94343750000007,0
903.0,102,1,02,214.99406250000038,215.85468750000018,15
903.0,102,1,02,215.9390625000001,222.50343750000002,15
903.0,102,1,02,222.58781250000038,222.9928124999999,15
903.0,102,1,02,224.32593750000024,224.83218749999992,5
903.0,102,1,02,226.8909375000003,228.10593749999998,24
903.0,102,1,02,228.10593749999998,231.2109375,13
903.0,102,1,02,231.2109375,232.08843750000005,26
903.0,102,1,02,234.85593749999998,235.95281250000016,26
903.0,102,1,02,236.4928124999999,238.7878125000002,3
903.0,102,1,02,238.8553125000003,242.0953125000001,3
903.0,102,1,02,242.0953125000001,243.0065625000002,24
903.0,102,1,02,243.0065625000002,243.7828125000001,3
903.0,102,1,02,256.9959375000003,258.5315625000003,8
903.0,102,1,02,261.5015625000001,262.9021875000003,8
903.0,102,1,02,270.05718750000005,275.5078125,3
903.0,102,1,02,275.5078125,278.4778125000005,24
903.0,102,1,02,283.9959375000003,284.9746875000001,10
903.0,102,1,02,284.9746875000001,290.9484375000002,4
903.0,102,1,02,287.25281250000035,288.46781250000004,10
903.0,102,1,02,290.9484375000002,291.3871875,10
903.0,102,1,02,291.4378125000003,291.9440625000002,10
903.0,102,1,02,291.9440625000002,292.41656250000005,22
903.0,102,1,02,292.5009375000004,294.00281250000035,10
903.0,102,1,02,294.4921875,294.8971875000002,8
903.0,102,1,02,295.5553124999999,296.3315625,8
903.0,102,1,02,296.9390625000001,297.5128125000001,8
903.0,102,1,02,299.2003125000001,302.44031250000035,8
301.0,103,1,03,0.5478125000000205,1.9484375000000114,2
301.0,103,1,03,14.300937500000032,14.992812500000014,1
301.0,103,1,03,16.44406250000003,16.933437500000025,14
301.0,103,1,03,17.00093750000002,17.54093750000004,2
301.0,103,1,03,23.04218750000001,31.007187500000043,23
301.0,103,1,03,31.952187500000036,34.70281250000005,14
301.0,103,1,03,36.54218750000001,38.24656250000004,14
301.0,103,1,03,38.24656250000004,38.66843750000004,23
301.0,103,1,03,39.32656250000002,43.00531250000006,23
301.0,103,1,03,43.00531250000006,49.08031250000005,14
301.0,103,1,03,50.666562500000055,51.240312500000016,14
301.0,103,1,03,51.527187500000025,52.59031250000004,14
301.0,103,1,03,53.24843750000002,55.54343750000004,14
301.0,103,1,03,55.914687500000014,57.38281250000006,14
301.0,103,1,03,58.142187500000034,61.19656250000003,14
301.0,103,1,03,63.002187500000105,65.33093750000006,23
301.0,103,1,03,65.75281250000006,67.54156250000005,23
301.0,103,1,03,68.04781250000002,70.19093750000002,23
301.0,103,1,03,71.45656250000002,72.45218749999998,23
301.0,103,1,03,72.45218749999998,76.4684375000001,14
301.0,103,1,03,77.43031250000001,83.4378125,14
301.0,103,1,03,84.82156250000003,86.50906250000003,23
301.0,103,1,03,87.69031250000006,88.85468750000001,23
301.0,103,1,03,89.10781250000002,100.53218750000002,23
301.0,103,1,03,100.53218750000002,103.45156250000002,14
301.0,103,1,03,103.45156250000002,106.35406250000005,24
301.0,103,1,03,108.07531250000005,108.93593750000002,24
301.0,103,1,03,109.00343750000002,110.6403125000001,24
301.0,103,1,03,112.95218749999998,113.79593749999998,24
301.0,103,1,03,113.79593749999998,126.36781250000001,4
301.0,103,1,03,129.2365625000001,131.0084375,4
301.0,103,1,03,131.19406249999997,131.8015625000001,4
301.0,103,1,03,132.88156249999997,141.75781250000006,4
301.0,103,1,03,141.75781250000006,150.49906249999998,10
301.0,103,1,03,151.54531250000002,152.4396875000001,10
301.0,103,1,03,152.9459375,154.5490625000001,22
301.0,103,1,03,165.9734375000001,166.49656249999998,3
301.0,103,1,03,180.51968749999997,182.94968749999998,1
301.0,103,1,03,182.94968749999998,184.9915625,22
301.0,103,1,03,184.9915625,185.90281249999998,19
301.0,103,1,03,186.89843750000006,187.75906250000003,19
301.0,103,1,03,189.24406249999998,190.12156249999998,4
301.0,103,1,03,190.4421875000001,191.20156250000002,4
301.0,103,1,03,191.60656250000005,193.10843749999998,4
301.0,103,1,03,193.10843749999998,196.56781250000006,19
301.0,103,1,03,196.65218750000003,207.72218750000002,19
301.0,103,1,03,209.20718749999997,210.50656249999997,19
301.0,103,1,03,210.50656249999997,210.99593750000003,1
301.0,103,1,03,210.99593750000003,213.17281250000008,19
301.0,103,1,03,214.9446875,215.5690625000001,19
301.0,103,1,03,248.08718750000003,248.99843750000002,5
301.0,103,1,03,250.19656250000003,252.4915625000001,5
301.0,103,1,03,252.6434375,254.58406250000007,5
301.0,103,1,03,254.93843750000008,255.98468750000006,5
301.0,103,1,03,258.51593750000006,258.93781250000006,5
301.0,103,1,03,259.00531250000006,259.4440625000001,5
301.0,103,1,03,266.6496875,268.3878125,15
301.0,103,1,03,270.1596875,270.6996875000001,24
301.0,103,1,03,270.6996875000001,271.6278125,5
301.0,103,1,03,274.3446875000001,275.6778125000001,5
301.0,103,1,03,283.47406250000006,284.45281250000005,10
301.0,103,1,03,284.94218750000005,286.1909375,5
301.0,103,1,03,292.1478125000001,294.44281250000006,10
301.0,103,1,03,294.99968750000005,298.2059375,3
1204.0,104,1,04,1.4403125000003456,1.9128125000002,22
1204.0,104,1,04,8.342187500000364,9.455937500000346,3
1204.0,104,1,04,9.962187500000482,12.4596875000002,3
1204.0,104,1,04,12.493437500000482,14.7546875000005,5
1204.0,104,1,04,20.441562499999918,23.07406250000031,15
1204.0,104,1,04,24.575937500000236,25.014687500000036,15
1204.0,104,1,04,26.6178124999999,27.478437500000382,13
1204.0,104,1,04,27.478437500000382,27.900312500000382,15
1204.0,104,1,04,28.15343750000011,35.44343750000007,15
1204.0,104,1,04,35.44343750000007,37.9578125000005,5
1204.0,104,1,04,37.9578125000005,39.49343750000048,24
1204.0,104,1,04,39.510312500000055,39.999687500000164,24
1204.0,104,1,04,40.50593750000007,41.45093750000024,15
1204.0,104,1,04,41.940312500000346,43.52656250000018,15
1204.0,104,1,04,45.467187500000364,47.81281250000029,15
1204.0,104,1,04,48.18406249999998,49.112187500000346,16
1204.0,104,1,04,49.61843750000048,51.33968750000031,16
1204.0,104,1,04,57.296562500000164,60.502812500000346,13
1204.0,104,1,04,60.502812500000346,65.09281250000004,10
1204.0,104,1,04,70.4421875000005,70.8640625000005,10
1204.0,104,1,04,72.11281250000002,79.3521874999999,10
1204.0,104,1,04,80.7865625000004,81.95093750000024,10
1204.0,104,1,04,82.94656250000048,83.50343750000002,24
1204.0,104,1,04,83.90843750000022,84.33031250000022,13
1204.0,104,1,04,84.93781250000029,85.4440625000002,13
1204.0,104,1,04,85.95031250000011,92.05906249999998,13
1204.0,104,1,04,100.4459374999999,102.5046875000005,0
1204.0,104,1,04,102.5046875000005,103.26406250000036,3
1204.0,104,1,04,104.56343750000042,108.25906250000048,3
1204.0,104,1,04,109.23781250000002,109.74406250000038,3
1204.0,104,1,04,126.7878125000002,128.34031250000044,5
1204.0,104,1,04,132.00218750000022,132.59281250000004,6
1204.0,104,1,04,133.8753125000003,136.27156250000007,6
1204.0,104,1,04,138.90406250000024,141.43531250000024,6
1204.0,104,1,04,141.43531250000024,142.71781250000004,5
1204.0,104,1,04,146.49781250000024,150.0078125,5
1204.0,104,1,04,150.0584375000003,150.4971875000001,5
1204.0,104,1,04,150.4971875000001,155.44156249999992,6
1204.0,104,1,04,155.44156249999992,155.84656250000035,5
1204.0,104,1,04,155.94781250000005,157.61843750000048,5
1204.0,104,1,04,158.95156250000036,162.3096875000001,5
1204.0,104,1,04,162.44468750000033,163.5078125,5
1204.0,104,1,04,165.5159375000003,166.0896875000003,24
1204.0,104,1,04,166.0896875000003,166.69718750000038,5
1204.0,104,1,04,166.69718750000038,167.99656250000044,24
1204.0,104,1,04,168.1315625000002,169.44781250000005,24
1204.0,104,1,04,170.52781250000044,174.49343750000048,5
1204.0,104,1,04,175.47218750000002,176.11343749999992,5
1204.0,104,1,04,181.6990625000003,182.2390625000005,5
1204.0,104,1,04,184.38218750000033,185.12468750000016,5
1204.0,104,1,04,188.75281250000035,190.33906250000018,5
1204.0,104,1,04,191.3178125000004,193.64656250000007,5
1204.0,104,1,04,193.73093750000044,194.50718750000033,5
1204.0,104,1,04,194.50718750000033,196.07656250000036,6
1204.0,104,1,04,196.85281250000048,197.5784375000003,6
1204.0,104,1,04,200.14343750000035,201.13906250000036,6
1204.0,104,1,04,201.62843750000002,204.44656250000048,6
1204.0,104,1,04,204.44656250000048,204.86843750000048,5
1204.0,104,1,04,207.92281250000042,209.8971875000002,26
1204.0,104,1,04,210.43718750000016,218.97593750000033,5
1204.0,104,1,04,220.89968750000048,221.99656250000044,5
1204.0,104,1,04,222.9584375000004,224.08906250000018,3
1204.0,104,1,04,228.62843750000002,229.69156249999992,5
1204.0,104,1,04,231.95281250000016,233.4378125000003,5
1204.0,104,1,04,243.78218750000042,244.74406250000038,5
1204.0,104,1,04,245.70593750000035,246.44843750000018,5
1204.0,104,1,04,253.13093750000007,254.51468750000004,0
1204.0,104,1,04,256.5565625000004,257.9909375000002,0
1204.0,104,1,04,268.7403125000001,269.9721875,0
1204.0,104,1,04,269.9721875,271.4740625000004,4
1204.0,104,1,04,271.4740625000004,278.98343750000004,0
0.0,105,1,05,0.4978125,0.9365625,22
0.0,105,1,05,2.2528125,3.0121875000000005,22
0.0,105,1,05,8.783437500000002,9.8971875,2
0.0,105,1,05,11.2809375,12.2259375,2
0.0,105,1,05,14.520937500000002,16.3096875,22
0.0,105,1,05,17.0521875,17.9971875,24
0.0,105,1,05,19.9546875,21.3215625,2
0.0,105,1,05,26.7046875,29.8096875,22
0.0,105,1,05,29.8096875,31.8684375,24
0.0,105,1,05,32.087812500000005,32.610937500000006,24
0.0,105,1,05,34.517812500000005,35.580937500000005,24
0.0,105,1,05,36.3740625,41.470312500000006,24
0.0,105,1,05,50.954062500000006,54.987187500000005,3
0.0,105,1,05,70.0565625,76.1484375,5
0.0,105,1,05,76.1484375,77.2621875,9
0.0,105,1,05,80.1984375,86.4421875,9
0.0,105,1,05,87.3196875,88.6865625,5
0.0,105,1,05,92.7196875,93.2259375,5
0.0,105,1,05,96.8878125,98.3559375,9
0.0,105,1,05,98.6428125,99.0984375,5
0.0,105,1,05,100.2459375,101.2753125,5
0.0,105,1,05,103.4521875,106.0846875,9
0.0,105,1,05,106.3040625,111.7715625,9
0.0,105,1,05,117.8971875,119.1290625,5
0.0,105,1,05,121.3565625,129.49031250000002,5
0.0,105,1,05,133.4221875,143.56406249999998,9
0.0,105,1,05,144.4584375,145.99406249999998,9
0.0,105,1,05,147.2765625,148.30593750000003,5
0.0,105,1,05,150.44906250000005,151.7315625,5
0.0,105,1,05,154.9378125,160.3884375,5
0.0,105,1,05,173.1796875,176.8753125,26
0.0,105,1,05,185.1440625,185.5828125,4
0.0,105,1,05,185.5828125,189.9871875,21
0.0,105,1,05,190.03781250000003,192.63656250000005,12
0.0,105,1,05,198.93093750000003,201.32718750000004,22
0.0,105,1,05,202.8121875,204.5671875,22
0.0,105,1,05,204.5671875,205.3771875,12
0.0,105,1,05,205.7990625,207.8578125,12
0.0,105,1,05,208.63406250000003,211.1821875,21
0.0,105,1,05,211.4353125,211.8571875,21
0.0,105,1,05,212.6334375,224.4290625,12
0.0,105,1,05,215.2659375,215.83968750000005,21
0.0,105,1,05,225.2559375,238.6040625,12
0.0,105,1,05,239.1271875,239.9203125,21
0.0,105,1,05,240.8315625,241.54031250000003,21
0.0,105,1,05,247.0078125,249.87656250000003,12
0.0,105,1,05,272.55656250000004,275.2396875,2
0.0,105,1,05,274.6153125,277.93968750000005,0
0.0,105,1,05,278.9690625,279.72843750000004,2
0.0,105,1,05,281.44968750000004,283.10343750000004,2
0.0,105,1,05,293.6671875,298.15593750000005,2
0.0,105,1,05,300.99093750000003,301.49718750000005,2
